Index,CosineValue
6602,-0.534765
6603,-0.534234
6604,-0.533703
6605,-0.533172
6606,-0.532640
6607,-0.532108
6608,-0.531576
6609,-0.531044
6610,-0.530511
6611,-0.529978
6612,-0.529446
6613,-0.528912
6614,-0.528379
6615,-0.527846
6616,-0.527312
6617,-0.526778
6618,-0.526244
6619,-0.525709
6620,-0.525175
6621,-0.524640
6622,-0.524105
6623,-0.523570
6624,-0.523034
6625,-0.522499
6626,-0.521963
6627,-0.521427
6628,-0.520890
6629,-0.520354
6630,-0.519817
6631,-0.519280
6632,-0.518743
6633,-0.518206
6634,-0.517669
6635,-0.517131
6636,-0.516593
6637,-0.516055
6638,-0.515517
6639,-0.514978
6640,-0.514440
6641,-0.513901
6642,-0.513362
6643,-0.512822
6644,-0.512283
6645,-0.511743
6646,-0.511203
6647,-0.510663
6648,-0.510123
6649,-0.509582
6650,-0.509041
6651,-0.508500
6652,-0.507959
6653,-0.507418
6654,-0.506877
6655,-0.506335
6656,-0.505793
6657,-0.505251
6658,-0.504708
6659,-0.504166
6660,-0.503623
6661,-0.503080
6662,-0.502537
6663,-0.501994
6664,-0.501450
6665,-0.500907
6666,-0.500363
6667,-0.499819
6668,-0.499274
6669,-0.498730
6670,-0.498185
6671,-0.497640
6672,-0.497095
6673,-0.496550
6674,-0.496004
6675,-0.495459
6676,-0.494913
6677,-0.494367
6678,-0.493820
6679,-0.493274
6680,-0.492727
6681,-0.492180
6682,-0.491633
6683,-0.491086
6684,-0.490539
6685,-0.489991
6686,-0.489443
6687,-0.488895
6688,-0.488347
6689,-0.487799
6690,-0.487250
6691,-0.486701
6692,-0.486152
6693,-0.485603
6694,-0.485054
6695,-0.484504
6696,-0.483955
6697,-0.483405
6698,-0.482854
6699,-0.482304
6700,-0.481754
6701,-0.481203
6702,-0.480652
6703,-0.480101
6704,-0.479550
6705,-0.478998
6706,-0.478447
6707,-0.477895
6708,-0.477343
6709,-0.476791
6710,-0.476238
6711,-0.475686
6712,-0.475133
6713,-0.474580
6714,-0.474027
6715,-0.473473
6716,-0.472920
6717,-0.472366
6718,-0.471812
6719,-0.471258
6720,-0.470704
6721,-0.470149
6722,-0.469595
6723,-0.469040
6724,-0.468485
6725,-0.467930
6726,-0.467374
6727,-0.466819
6728,-0.466263
6729,-0.465707
6730,-0.465151
6731,-0.464595
6732,-0.464038
6733,-0.463482
6734,-0.462925
6735,-0.462368
6736,-0.461811
6737,-0.461253
6738,-0.460696
6739,-0.460138
6740,-0.459580
6741,-0.459022
6742,-0.458463
6743,-0.457905
6744,-0.457346
6745,-0.456787
6746,-0.456228
6747,-0.455669
6748,-0.455110
6749,-0.454550
6750,-0.453990
6751,-0.453431
6752,-0.452870
6753,-0.452310
6754,-0.451750
6755,-0.451189
6756,-0.450628
6757,-0.450067
6758,-0.449506
6759,-0.448945
6760,-0.448383
6761,-0.447822
6762,-0.447260
6763,-0.446698
6764,-0.446135
6765,-0.445573
6766,-0.445010
6767,-0.444448
6768,-0.443885
6769,-0.443322
6770,-0.442758
6771,-0.442195
6772,-0.441631
6773,-0.441067
6774,-0.440503
6775,-0.439939
6776,-0.439375
6777,-0.438810
6778,-0.438246
6779,-0.437681
6780,-0.437116
6781,-0.436551
6782,-0.435985
6783,-0.435420
6784,-0.434854
6785,-0.434288
6786,-0.433722
6787,-0.433156
6788,-0.432589
6789,-0.432023
6790,-0.431456
6791,-0.430889
6792,-0.430322
6793,-0.429755
6794,-0.429187
6795,-0.428620
6796,-0.428052
6797,-0.427484
6798,-0.426916
6799,-0.426348
6800,-0.425779
6801,-0.425211
6802,-0.424642
6803,-0.424073
6804,-0.423504
6805,-0.422935
6806,-0.422365
6807,-0.421796
6808,-0.421226
6809,-0.420656
6810,-0.420086
6811,-0.419515
6812,-0.418945
6813,-0.418374
6814,-0.417804
6815,-0.417233
6816,-0.416662
6817,-0.416090
6818,-0.415519
6819,-0.414947
6820,-0.414376
6821,-0.413804
6822,-0.413232
6823,-0.412659
6824,-0.412087
6825,-0.411514
6826,-0.410942
6827,-0.410369
6828,-0.409796
6829,-0.409222
6830,-0.408649
6831,-0.408076
6832,-0.407502
6833,-0.406928
6834,-0.406354
6835,-0.405780
6836,-0.405205
6837,-0.404631
6838,-0.404056
6839,-0.403481
6840,-0.402906
6841,-0.402331
6842,-0.401756
6843,-0.401181
6844,-0.400605
6845,-0.400029
6846,-0.399453
6847,-0.398877
6848,-0.398301
6849,-0.397724
6850,-0.397148
6851,-0.396571
6852,-0.395994
6853,-0.395417
6854,-0.394840
6855,-0.394263
6856,-0.393685
6857,-0.393108
6858,-0.392530
6859,-0.391952
6860,-0.391374
6861,-0.390795
6862,-0.390217
6863,-0.389638
6864,-0.389060
6865,-0.388481
6866,-0.387902
6867,-0.387323
6868,-0.386743
6869,-0.386164
6870,-0.385584
6871,-0.385004
6872,-0.384424
6873,-0.383844
6874,-0.383264
6875,-0.382683
6876,-0.382103
6877,-0.381522
6878,-0.380941
6879,-0.380360
6880,-0.379779
6881,-0.379198
6882,-0.378616
6883,-0.378035
6884,-0.377453
6885,-0.376871
6886,-0.376289
6887,-0.375707
6888,-0.375124
6889,-0.374542
6890,-0.373959
6891,-0.373376
6892,-0.372793
6893,-0.372210
6894,-0.371627
6895,-0.371044
6896,-0.370460
6897,-0.369876
6898,-0.369293
6899,-0.368709
6900,-0.368125
6901,-0.367540
6902,-0.366956
6903,-0.366371
6904,-0.365787
6905,-0.365202
6906,-0.364617
6907,-0.364032
6908,-0.363446
6909,-0.362861
6910,-0.362275
6911,-0.361690
6912,-0.361104
6913,-0.360518
6914,-0.359932
6915,-0.359345
6916,-0.358759
6917,-0.358172
6918,-0.357586
6919,-0.356999
6920,-0.356412
6921,-0.355825
6922,-0.355237
6923,-0.354650
6924,-0.354063
6925,-0.353475
6926,-0.352887
6927,-0.352299
6928,-0.351711
6929,-0.351123
6930,-0.350534
6931,-0.349946
6932,-0.349357
6933,-0.348768
6934,-0.348179
6935,-0.347590
6936,-0.347001
6937,-0.346412
6938,-0.345822
6939,-0.345233
6940,-0.344643
6941,-0.344053
6942,-0.343463
6943,-0.342873
6944,-0.342283
6945,-0.341692
6946,-0.341102
6947,-0.340511
6948,-0.339920
6949,-0.339329
6950,-0.338738
6951,-0.338147
6952,-0.337555
6953,-0.336964
6954,-0.336372
6955,-0.335780
6956,-0.335188
6957,-0.334596
6958,-0.334004
6959,-0.333412
6960,-0.332820
6961,-0.332227
6962,-0.331634
6963,-0.331041
6964,-0.330449
6965,-0.329855
6966,-0.329262
6967,-0.328669
6968,-0.328075
6969,-0.327482
6970,-0.326888
6971,-0.326294
6972,-0.325700
6973,-0.325106
6974,-0.324512
6975,-0.323917
6976,-0.323323
6977,-0.322728
6978,-0.322134
6979,-0.321539
6980,-0.320944
6981,-0.320348
6982,-0.319753
6983,-0.319158
6984,-0.318562
6985,-0.317967
6986,-0.317371
6987,-0.316775
6988,-0.316179
6989,-0.315583
6990,-0.314987
6991,-0.314390
6992,-0.313794
6993,-0.313197
6994,-0.312600
6995,-0.312003
6996,-0.311406
6997,-0.310809
6998,-0.310212
6999,-0.309614
7000,-0.309017
7001,-0.308419
7002,-0.307822
7003,-0.307224
7004,-0.306626
7005,-0.306028
7006,-0.305429
7007,-0.304831
7008,-0.304233
7009,-0.303634
7010,-0.303035
7011,-0.302436
7012,-0.301837
7013,-0.301238
7014,-0.300639
7015,-0.300040
7016,-0.299440
7017,-0.298841
7018,-0.298241
7019,-0.297641
7020,-0.297042
7021,-0.296442
7022,-0.295841
7023,-0.295241
7024,-0.294641
7025,-0.294040
7026,-0.293440
7027,-0.292839
7028,-0.292238
7029,-0.291637
7030,-0.291036
7031,-0.290435
7032,-0.289834
7033,-0.289232
7034,-0.288631
7035,-0.288029
7036,-0.287427
7037,-0.286826
7038,-0.286224
7039,-0.285621
7040,-0.285019
7041,-0.284417
7042,-0.283815
7043,-0.283212
7044,-0.282609
7045,-0.282007
7046,-0.281404
7047,-0.280801
7048,-0.280198
7049,-0.279594
7050,-0.278991
7051,-0.278388
7052,-0.277784
7053,-0.277181
7054,-0.276577
7055,-0.275973
7056,-0.275369
7057,-0.274765
7058,-0.274161
7059,-0.273556
7060,-0.272952
7061,-0.272347
7062,-0.271743
7063,-0.271138
7064,-0.270533
7065,-0.269928
7066,-0.269323
7067,-0.268718
7068,-0.268113
7069,-0.267507
7070,-0.266902
7071,-0.266296
7072,-0.265691
7073,-0.265085
7074,-0.264479
7075,-0.263873
7076,-0.263267
7077,-0.262661
7078,-0.262054
7079,-0.261448
7080,-0.260842
7081,-0.260235
7082,-0.259628
7083,-0.259021
7084,-0.258414
7085,-0.257807
7086,-0.257200
7087,-0.256593
7088,-0.255986
7089,-0.255378
7090,-0.254771
7091,-0.254163
7092,-0.253555
7093,-0.252948
7094,-0.252340
7095,-0.251732
7096,-0.251123
7097,-0.250515
7098,-0.249907
7099,-0.249298
7100,-0.248690
7101,-0.248081
7102,-0.247473
7103,-0.246864
7104,-0.246255
7105,-0.245646
7106,-0.245037
7107,-0.244427
7108,-0.243818
7109,-0.243209
7110,-0.242599
7111,-0.241990
7112,-0.241380
7113,-0.240770
7114,-0.240160
7115,-0.239550
7116,-0.238940
7117,-0.238330
7118,-0.237720
7119,-0.237109
7120,-0.236499
7121,-0.235888
7122,-0.235278
7123,-0.234667
7124,-0.234056
7125,-0.233445
7126,-0.232834
7127,-0.232223
7128,-0.231612
7129,-0.231001
7130,-0.230389
7131,-0.229778
7132,-0.229166
7133,-0.228555
7134,-0.227943
7135,-0.227331
7136,-0.226719
7137,-0.226107
7138,-0.225495
7139,-0.224883
7140,-0.224271
7141,-0.223658
7142,-0.223046
7143,-0.222433
7144,-0.221821
7145,-0.221208
7146,-0.220595
7147,-0.219982
7148,-0.219369
7149,-0.218756
7150,-0.218143
7151,-0.217530
7152,-0.216917
7153,-0.216303
7154,-0.215690
7155,-0.215076
7156,-0.214463
7157,-0.213849
7158,-0.213235
7159,-0.212621
7160,-0.212007
7161,-0.211393
7162,-0.210779
7163,-0.210165
7164,-0.209550
7165,-0.208936
7166,-0.208321
7167,-0.207707
7168,-0.207092
7169,-0.206477
7170,-0.205863
7171,-0.205248
7172,-0.204633
7173,-0.204018
7174,-0.203403
7175,-0.202787
7176,-0.202172
7177,-0.201557
7178,-0.200941
7179,-0.200326
7180,-0.199710
7181,-0.199094
7182,-0.198479
7183,-0.197863
7184,-0.197247
7185,-0.196631
7186,-0.196015
7187,-0.195398
7188,-0.194782
7189,-0.194166
7190,-0.193549
7191,-0.192933
7192,-0.192316
7193,-0.191700
7194,-0.191083
7195,-0.190466
7196,-0.189849
7197,-0.189233
7198,-0.188616
7199,-0.187998
7200,-0.187381
7201,-0.186764
7202,-0.186147
7203,-0.185529
7204,-0.184912
7205,-0.184294
7206,-0.183677
7207,-0.183059
7208,-0.182441
7209,-0.181824
7210,-0.181206
7211,-0.180588
7212,-0.179970
7213,-0.179352
7214,-0.178734
7215,-0.178115
7216,-0.177497
7217,-0.176879
7218,-0.176260
7219,-0.175642
7220,-0.175023
7221,-0.174404
7222,-0.173786
7223,-0.173167
7224,-0.172548
7225,-0.171929
7226,-0.171310
7227,-0.170691
7228,-0.170072
7229,-0.169453
7230,-0.168833
7231,-0.168214
7232,-0.167595
7233,-0.166975
7234,-0.166356
7235,-0.165736
7236,-0.165116
7237,-0.164497
7238,-0.163877
7239,-0.163257
7240,-0.162637
7241,-0.162017
7242,-0.161397
7243,-0.160777
7244,-0.160157
7245,-0.159537
7246,-0.158916
7247,-0.158296
7248,-0.157676
7249,-0.157055
7250,-0.156434
7251,-0.155814
7252,-0.155193
7253,-0.154572
7254,-0.153952
7255,-0.153331
7256,-0.152710
7257,-0.152089
7258,-0.151468
7259,-0.150847
7260,-0.150226
7261,-0.149604
7262,-0.148983
7263,-0.148362
7264,-0.147740
7265,-0.147119
7266,-0.146497
7267,-0.145876
7268,-0.145254
7269,-0.144633
7270,-0.144011
7271,-0.143389
7272,-0.142767
7273,-0.142145
7274,-0.141523
7275,-0.140901
7276,-0.140279
7277,-0.139657
7278,-0.139035
7279,-0.138413
7280,-0.137790
7281,-0.137168
7282,-0.136546
7283,-0.135923
7284,-0.135301
7285,-0.134678
7286,-0.134055
7287,-0.133433
7288,-0.132810
7289,-0.132187
7290,-0.131564
7291,-0.130941
7292,-0.130319
7293,-0.129696
7294,-0.129073
7295,-0.128449
7296,-0.127826
7297,-0.127203
7298,-0.126580
7299,-0.125957
7300,-0.125333
7301,-0.124710
7302,-0.124086
7303,-0.123463
7304,-0.122839
7305,-0.122216
7306,-0.121592
7307,-0.120968
7308,-0.120345
7309,-0.119721
7310,-0.119097
7311,-0.118473
7312,-0.117849
7313,-0.117225
7314,-0.116601
7315,-0.115977
7316,-0.115353
7317,-0.114729
7318,-0.114105
7319,-0.113481
7320,-0.112856
7321,-0.112232
7322,-0.111608
7323,-0.110983
7324,-0.110359
7325,-0.109734
7326,-0.109110
7327,-0.108485
7328,-0.107861
7329,-0.107236
7330,-0.106611
7331,-0.105986
7332,-0.105362
7333,-0.104737
7334,-0.104112
7335,-0.103487
7336,-0.102862
7337,-0.102237
7338,-0.101612
7339,-0.100987
7340,-0.100362
7341,-0.099737
7342,-0.099111
7343,-0.098486
7344,-0.097861
7345,-0.097235
7346,-0.096610
7347,-0.095985
7348,-0.095359
7349,-0.094734
7350,-0.094108
7351,-0.093483
7352,-0.092857
7353,-0.092232
7354,-0.091606
7355,-0.090980
7356,-0.090354
7357,-0.089729
7358,-0.089103
7359,-0.088477
7360,-0.087851
7361,-0.087225
7362,-0.086599
7363,-0.085973
7364,-0.085347
7365,-0.084721
7366,-0.084095
7367,-0.083469
7368,-0.082843
7369,-0.082217
7370,-0.081591
7371,-0.080964
7372,-0.080338
7373,-0.079712
7374,-0.079085
7375,-0.078459
7376,-0.077833
7377,-0.077206
7378,-0.076580
7379,-0.075953
7380,-0.075327
7381,-0.074700
7382,-0.074074
7383,-0.073447
7384,-0.072820
7385,-0.072194
7386,-0.071567
7387,-0.070940
7388,-0.070314
7389,-0.069687
7390,-0.069060
7391,-0.068433
7392,-0.067806
7393,-0.067179
7394,-0.066553
7395,-0.065926
7396,-0.065299
7397,-0.064672
7398,-0.064045
7399,-0.063418
7400,-0.062791
7401,-0.062163
7402,-0.061536
7403,-0.060909
7404,-0.060282
7405,-0.059655
7406,-0.059028
7407,-0.058400
7408,-0.057773
7409,-0.057146
7410,-0.056519
7411,-0.055891
7412,-0.055264
7413,-0.054636
7414,-0.054009
7415,-0.053382
7416,-0.052754
7417,-0.052127
7418,-0.051499
7419,-0.050872
7420,-0.050244
7421,-0.049617
7422,-0.048989
7423,-0.048362
7424,-0.047734
7425,-0.047106
7426,-0.046479
7427,-0.045851
7428,-0.045224
7429,-0.044596
7430,-0.043968
7431,-0.043340
7432,-0.042713
7433,-0.042085
7434,-0.041457
7435,-0.040829
7436,-0.040202
7437,-0.039574
7438,-0.038946
7439,-0.038318
7440,-0.037690
7441,-0.037062
7442,-0.036434
7443,-0.035807
7444,-0.035179
7445,-0.034551
7446,-0.033923
7447,-0.033295
7448,-0.032667
7449,-0.032039
7450,-0.031411
7451,-0.030783
7452,-0.030155
7453,-0.029527
7454,-0.028899
7455,-0.028271
7456,-0.027642
7457,-0.027014
7458,-0.026386
7459,-0.025758
7460,-0.025130
7461,-0.024502
7462,-0.023874
7463,-0.023246
7464,-0.022618
7465,-0.021989
7466,-0.021361
7467,-0.020733
7468,-0.020105
7469,-0.019477
7470,-0.018848
7471,-0.018220
7472,-0.017592
7473,-0.016964
7474,-0.016336
7475,-0.015707
7476,-0.015079
7477,-0.014451
7478,-0.013823
7479,-0.013194
7480,-0.012566
7481,-0.011938
7482,-0.011309
7483,-0.010681
7484,-0.010053
7485,-0.009425
7486,-0.008796
7487,-0.008168
7488,-0.007540
7489,-0.006911
7490,-0.006283
7491,-0.005655
7492,-0.005027
7493,-0.004398
7494,-0.003770
7495,-0.003142
7496,-0.002513
7497,-0.001885
7498,-0.001257
7499,-0.000628
7500,-0.000000
7501,0.000628
7502,0.001257
7503,0.001885
7504,0.002513
7505,0.003142
7506,0.003770
7507,0.004398
7508,0.005027
7509,0.005655
7510,0.006283
7511,0.006911
7512,0.007540
7513,0.008168
7514,0.008796
7515,0.009425
7516,0.010053
7517,0.010681
7518,0.011309
7519,0.011938
7520,0.012566
7521,0.013194
7522,0.013823
7523,0.014451
7524,0.015079
7525,0.015707
7526,0.016336
7527,0.016964
7528,0.017592
7529,0.018220
7530,0.018848
7531,0.019477
7532,0.020105
7533,0.020733
7534,0.021361
7535,0.021989
7536,0.022618
7537,0.023246
7538,0.023874
7539,0.024502
7540,0.025130
7541,0.025758
7542,0.026386
7543,0.027014
7544,0.027642
7545,0.028271
7546,0.028899
7547,0.029527
7548,0.030155
7549,0.030783
7550,0.031411
7551,0.032039
7552,0.032667
7553,0.033295
7554,0.033923
7555,0.034551
7556,0.035179
7557,0.035807
7558,0.036434
7559,0.037062
7560,0.037690
7561,0.038318
7562,0.038946
7563,0.039574
7564,0.040202
7565,0.040829
7566,0.041457
7567,0.042085
7568,0.042713
7569,0.043340
7570,0.043968
7571,0.044596
7572,0.045224
7573,0.045851
7574,0.046479
7575,0.047106
7576,0.047734
7577,0.048362
7578,0.048989
7579,0.049617
7580,0.050244
7581,0.050872
7582,0.051499
7583,0.052127
7584,0.052754
7585,0.053382
7586,0.054009
7587,0.054636
7588,0.055264
7589,0.055891
7590,0.056519
7591,0.057146
7592,0.057773
7593,0.058400
7594,0.059028
7595,0.059655
7596,0.060282
7597,0.060909
7598,0.061536
7599,0.062163
7600,0.062791
7601,0.063418
7602,0.064045
7603,0.064672
7604,0.065299
7605,0.065926
7606,0.066553
7607,0.067179
7608,0.067806
7609,0.068433
7610,0.069060
7611,0.069687
7612,0.070314
7613,0.070940
7614,0.071567
7615,0.072194
7616,0.072820
7617,0.073447
7618,0.074074
7619,0.074700
7620,0.075327
7621,0.075953
7622,0.076580
7623,0.077206
7624,0.077833
7625,0.078459
7626,0.079085
7627,0.079712
7628,0.080338
7629,0.080964
7630,0.081591
7631,0.082217
7632,0.082843
7633,0.083469
7634,0.084095
7635,0.084721
7636,0.085347
7637,0.085973
7638,0.086599
7639,0.087225
7640,0.087851
7641,0.088477
7642,0.089103
7643,0.089729
7644,0.090354
7645,0.090980
7646,0.091606
7647,0.092232
7648,0.092857
7649,0.093483
7650,0.094108
7651,0.094734
7652,0.095359
7653,0.095985
7654,0.096610
7655,0.097235
7656,0.097861
7657,0.098486
7658,0.099111
7659,0.099737
7660,0.100362
7661,0.100987
7662,0.101612
7663,0.102237
7664,0.102862
7665,0.103487
7666,0.104112
7667,0.104737
7668,0.105362
7669,0.105986
7670,0.106611
7671,0.107236
7672,0.107861
7673,0.108485
7674,0.109110
7675,0.109734
7676,0.110359
7677,0.110983
7678,0.111608
7679,0.112232
7680,0.112856
7681,0.113481
7682,0.114105
7683,0.114729
7684,0.115353
7685,0.115977
7686,0.116601
7687,0.117225
7688,0.117849
7689,0.118473
7690,0.119097
7691,0.119721
7692,0.120345
7693,0.120968
7694,0.121592
7695,0.122216
7696,0.122839
7697,0.123463
7698,0.124086
7699,0.124710
7700,0.125333
7701,0.125957
7702,0.126580
7703,0.127203
7704,0.127826
7705,0.128449
7706,0.129073
7707,0.129696
7708,0.130319
7709,0.130941
7710,0.131564
7711,0.132187
7712,0.132810
7713,0.133433
7714,0.134055
7715,0.134678
7716,0.135301
7717,0.135923
7718,0.136546
7719,0.137168
7720,0.137790
7721,0.138413
7722,0.139035
7723,0.139657
7724,0.140279
7725,0.140901
7726,0.141523
7727,0.142145
7728,0.142767
7729,0.143389
7730,0.144011
7731,0.144633
7732,0.145254
7733,0.145876
7734,0.146497
7735,0.147119
7736,0.147740
7737,0.148362
7738,0.148983
7739,0.149604
7740,0.150226
7741,0.150847
7742,0.151468
7743,0.152089
7744,0.152710
7745,0.153331
7746,0.153952
7747,0.154572
7748,0.155193
7749,0.155814
7750,0.156434
7751,0.157055
7752,0.157676
7753,0.158296
7754,0.158916
7755,0.159537
7756,0.160157
7757,0.160777
7758,0.161397
7759,0.162017
7760,0.162637
7761,0.163257
7762,0.163877
7763,0.164497
7764,0.165116
7765,0.165736
7766,0.166356
7767,0.166975
7768,0.167595
7769,0.168214
7770,0.168833
7771,0.169453
7772,0.170072
7773,0.170691
7774,0.171310
7775,0.171929
7776,0.172548
7777,0.173167
7778,0.173786
7779,0.174404
7780,0.175023
7781,0.175642
7782,0.176260
7783,0.176879
7784,0.177497
7785,0.178115
7786,0.178734
7787,0.179352
7788,0.179970
7789,0.180588
7790,0.181206
7791,0.181824
7792,0.182441
7793,0.183059
7794,0.183677
7795,0.184294
7796,0.184912
7797,0.185529
7798,0.186147
7799,0.186764
7800,0.187381
7801,0.187998
7802,0.188616
7803,0.189233
7804,0.189849
7805,0.190466
7806,0.191083
7807,0.191700
7808,0.192316
7809,0.192933
7810,0.193549
7811,0.194166
7812,0.194782
7813,0.195398
7814,0.196015
7815,0.196631
7816,0.197247
7817,0.197863
7818,0.198479
7819,0.199094
7820,0.199710
7821,0.200326
7822,0.200941
7823,0.201557
7824,0.202172
7825,0.202787
7826,0.203403
7827,0.204018
7828,0.204633
7829,0.205248
7830,0.205863
7831,0.206477
7832,0.207092
7833,0.207707
7834,0.208321
7835,0.208936
7836,0.209550
7837,0.210165
7838,0.210779
7839,0.211393
7840,0.212007
7841,0.212621
7842,0.213235
7843,0.213849
7844,0.214463
7845,0.215076
7846,0.215690
7847,0.216303
7848,0.216917
7849,0.217530
7850,0.218143
7851,0.218756
7852,0.219369
7853,0.219982
7854,0.220595
7855,0.221208
7856,0.221821
7857,0.222433
7858,0.223046
7859,0.223658
7860,0.224271
7861,0.224883
7862,0.225495
7863,0.226107
7864,0.226719
7865,0.227331
7866,0.227943
7867,0.228555
7868,0.229166
7869,0.229778
7870,0.230389
7871,0.231001
7872,0.231612
7873,0.232223
7874,0.232834
7875,0.233445
7876,0.234056
7877,0.234667
7878,0.235278
7879,0.235888
7880,0.236499
7881,0.237109
7882,0.237720
7883,0.238330
7884,0.238940
7885,0.239550
7886,0.240160
7887,0.240770
7888,0.241380
7889,0.241990
7890,0.242599
7891,0.243209
7892,0.243818
7893,0.244427
7894,0.245037
7895,0.245646
7896,0.246255
7897,0.246864
7898,0.247473
7899,0.248081
7900,0.248690
7901,0.249298
7902,0.249907
7903,0.250515
7904,0.251123
7905,0.251732
7906,0.252340
7907,0.252948
7908,0.253555
7909,0.254163
7910,0.254771
7911,0.255378
7912,0.255986
7913,0.256593
7914,0.257200
7915,0.257807
7916,0.258414
7917,0.259021
7918,0.259628
7919,0.260235
7920,0.260842
7921,0.261448
7922,0.262054
7923,0.262661
7924,0.263267
7925,0.263873
7926,0.264479
7927,0.265085
7928,0.265691
7929,0.266296
7930,0.266902
7931,0.267507
7932,0.268113
7933,0.268718
7934,0.269323
7935,0.269928
7936,0.270533
7937,0.271138
7938,0.271743
7939,0.272347
7940,0.272952
7941,0.273556
7942,0.274161
7943,0.274765
7944,0.275369
7945,0.275973
7946,0.276577
7947,0.277181
7948,0.277784
7949,0.278388
7950,0.278991
7951,0.279594
7952,0.280198
7953,0.280801
7954,0.281404
7955,0.282007
7956,0.282609
7957,0.283212
7958,0.283815
7959,0.284417
7960,0.285019
7961,0.285621
7962,0.286224
7963,0.286826
7964,0.287427
7965,0.288029
7966,0.288631
7967,0.289232
7968,0.289834
7969,0.290435
7970,0.291036
7971,0.291637
7972,0.292238
7973,0.292839
7974,0.293440
7975,0.294040
7976,0.294641
7977,0.295241
7978,0.295841
7979,0.296442
7980,0.297042
7981,0.297641
7982,0.298241
7983,0.298841
7984,0.299440
7985,0.300040
7986,0.300639
7987,0.301238
7988,0.301837
7989,0.302436
7990,0.303035
7991,0.303634
7992,0.304233
7993,0.304831
7994,0.305429
7995,0.306028
7996,0.306626
7997,0.307224
7998,0.307822
7999,0.308419
8000,0.309017
8001,0.309614
8002,0.310212
8003,0.310809
8004,0.311406
8005,0.312003
8006,0.312600
8007,0.313197
8008,0.313794
8009,0.314390
8010,0.314987
8011,0.315583
8012,0.316179
8013,0.316775
8014,0.317371
8015,0.317967
8016,0.318562
8017,0.319158
8018,0.319753
8019,0.320348
8020,0.320944
8021,0.321539
8022,0.322134
8023,0.322728
8024,0.323323
8025,0.323917
8026,0.324512
8027,0.325106
8028,0.325700
8029,0.326294
8030,0.326888
8031,0.327482
8032,0.328075
8033,0.328669
8034,0.329262
8035,0.329855
8036,0.330449
8037,0.331041
8038,0.331634
8039,0.332227
8040,0.332820
8041,0.333412
8042,0.334004
8043,0.334596
8044,0.335188
8045,0.335780
8046,0.336372
8047,0.336964
8048,0.337555
8049,0.338147
8050,0.338738
8051,0.339329
8052,0.339920
8053,0.340511
8054,0.341102
8055,0.341692
8056,0.342283
8057,0.342873
8058,0.343463
8059,0.344053
8060,0.344643
8061,0.345233
8062,0.345822
8063,0.346412
8064,0.347001
8065,0.347590
8066,0.348179
8067,0.348768
8068,0.349357
8069,0.349946
8070,0.350534
8071,0.351123
8072,0.351711
8073,0.352299
8074,0.352887
8075,0.353475
8076,0.354063
8077,0.354650
8078,0.355237
8079,0.355825
8080,0.356412
8081,0.356999
8082,0.357586
8083,0.358172
8084,0.358759
8085,0.359345
8086,0.359932
8087,0.360518
8088,0.361104
8089,0.361690
8090,0.362275
8091,0.362861
8092,0.363446
8093,0.364032
8094,0.364617
8095,0.365202
8096,0.365787
8097,0.366371
8098,0.366956
8099,0.367540
8100,0.368125
8101,0.368709
8102,0.369293
8103,0.369876
8104,0.370460
8105,0.371044
8106,0.371627
8107,0.372210
8108,0.372793
8109,0.373376
8110,0.373959
8111,0.374542
8112,0.375124
8113,0.375707
8114,0.376289
8115,0.376871
8116,0.377453
8117,0.378035
8118,0.378616
8119,0.379198
8120,0.379779
8121,0.380360
8122,0.380941
8123,0.381522
8124,0.382103
8125,0.382683
8126,0.383264
8127,0.383844
8128,0.384424
8129,0.385004
8130,0.385584
8131,0.386164
8132,0.386743
8133,0.387323
8134,0.387902
8135,0.388481
8136,0.389060
8137,0.389638
8138,0.390217
8139,0.390795
8140,0.391374
8141,0.391952
8142,0.392530
8143,0.393108
8144,0.393685
8145,0.394263
8146,0.394840
8147,0.395417
8148,0.395994
8149,0.396571
8150,0.397148
8151,0.397724
8152,0.398301
8153,0.398877
8154,0.399453
8155,0.400029
8156,0.400605
8157,0.401181
8158,0.401756
8159,0.402331
8160,0.402906
8161,0.403481
8162,0.404056
8163,0.404631
8164,0.405205
8165,0.405780
8166,0.406354
8167,0.406928
8168,0.407502
8169,0.408076
8170,0.408649
8171,0.409222
8172,0.409796
8173,0.410369
8174,0.410942
8175,0.411514
8176,0.412087
8177,0.412659
8178,0.413232
8179,0.413804
8180,0.414376
8181,0.414947
8182,0.415519
8183,0.416090
8184,0.416662
8185,0.417233
8186,0.417804
8187,0.418374
8188,0.418945
8189,0.419515
8190,0.420086
8191,0.420656
8192,0.421226
8193,0.421796
8194,0.422365
8195,0.422935
8196,0.423504
8197,0.424073
8198,0.424642
8199,0.425211
8200,0.425779
8201,0.426348
8202,0.426916
8203,0.427484
8204,0.428052
8205,0.428620
8206,0.429187
8207,0.429755
8208,0.430322
8209,0.430889
8210,0.431456
8211,0.432023
8212,0.432589
8213,0.433156
8214,0.433722
8215,0.434288
8216,0.434854
8217,0.435420
8218,0.435985
8219,0.436551
8220,0.437116
8221,0.437681
8222,0.438246
8223,0.438810
8224,0.439375
8225,0.439939
8226,0.440503
8227,0.441067
8228,0.441631
8229,0.442195
8230,0.442758
8231,0.443322
8232,0.443885
8233,0.444448
8234,0.445010
8235,0.445573
8236,0.446135
8237,0.446698
